IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP25;IP_PROP31;IP_PROP27;IP_PROP30;IP_PROP85;IP_PROP84;IP_PROP26;IP_PROP29;IP_PROP32;IP_PROP28;IP_PROP83;IP_PROP48;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
154;Болт анкерный М10х60 с крюком;1984;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;25,96277778;;Реализация ТМЦ;;
155;Лист медный М1 0,5х600х1500 ДПРНМ;1985;Y;;;;;text;;;text;;500;;;37;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;цена договорная;;Реализация ТМЦ;;
156;Кран шаровый 2-ходовой R2015-2P5-S1;1986;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;5644,708333;;Реализация ТМЦ;;
157;Кран шаровый 2-ходовой R2025-4-S1;1987;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;5454,166667;;Реализация ТМЦ;;
158;Болт анкерный 1.1М36х1460  L=150;1988;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;479,75445;;Реализация ТМЦ;;
159;Отвод 90 325х7 ГОСТ 17375-2001;1989;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;3873,857292;;Реализация ТМЦ;;
160;Кран шаровый 2-ходовой R2015-1P6-S1;1990;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;3599,742917;;Реализация ТМЦ;;
161;"Воздухоотводчик автомат Ду  1/2"" VAL TEC ник (прямой) 502";1991;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;500,3194444;;Реализация ТМЦ;;
162;Кабель коаксикальный 75 Ом РК75-4-15;1992;Y;;;;;text;;;text;;500;;;42;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;33,42625;;Реализация ТМЦ;;
163;Анкер-шпилька HAS-E M12*110/28;1993;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;52,55833333;;Реализация ТМЦ;;
164;Болт анкерный   1.1М16х600  L=70;1994;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;142,63425;;Реализация ТМЦ;;
165;Болт анкерный   1.1М20х800  L=100;1995;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;207,468;;Реализация ТМЦ;;
166;Анкер клиновой 10х100;1996;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;42,80104167;;Реализация ТМЦ;;
167;Гайка К481 (3/4) УЗ;1997;Y;;;;;text;;;text;;500;;;58;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;13,334375;;Реализация ТМЦ;;
168;Гайка К482 (1) У3;1998;Y;;;;;text;;;text;;500;;;58;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;16,649375;;Реализация ТМЦ;;
169;Болт анкерный с гайкой 12*60 мм;1999;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;11,99444444;;Реализация ТМЦ;;
170;Анкер К675;2000;Y;;;;;text;;;text;;500;;;34;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;88,92275;;Реализация ТМЦ;;
171;Модуль I-7021P CR 16-bit analog output module;2001;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;16084,40125;;Реализация ТМЦ;;
172;Кабель ОКА-М6П-А48-6,0;2002;Y;;;;;text;;;text;;500;;;42;;;;;;;"г.Новокузнецк,ООО ""ЗСЭМЗ""";;;52,026375;;Реализация ТМЦ;;
173;Стекло ветровое Maverick;2003;Y;;;;;text;;;text;;500;;;48;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/zapchasti_i_aksessuary/steklo_vetrovoe_can-am_maverick_xrs_turbo_3683897571;230166,31;;Реализация ТМЦ;;
174;FMP56-41N4/0 FMP56-AACCAANBB3GDE+AIPBZ1 Levelflex FMP56 Микроимпульсный уровнемер NB: 6.000 мм, трос;2004;Y;;;;;text;;;text;;500;;;22;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;60452,99;;Реализация ТМЦ;;
175;Вентилятор канальный  ВКт 250;2005;Y;;;;;text;;;text;;500;;;60;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1874,576;;Реализация ТМЦ;;
176;Емкостной датчик Kapazitiver Naeherungsschalter KD5044 Германия;2006;Y;;;;;text;;;text;;500;;;22;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2886,72;;Реализация ТМЦ;;
177;Клапан балансир руч муфт с нип/дренаж MSV-BD Ду 40 Ру 20 Danfoss 003Z4005;2007;Y;;;;;text;;;text;;500;;;51;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2111,864;;Реализация ТМЦ;;
178;Комплект перех. 1х3/4 в блистере;2008;Y;;;;;text;;;text;;500;;;10;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;57,38;;Реализация ТМЦ;;
179;Сифон для мойки СБУ;2009;Y;;;;;text;;;text;;500;;;17;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;46;;Реализация ТМЦ;;
180;"Сифон Элит для 2-ой мойки с нерж. чашк. с отв. с/м (11/2""40) d 1.5";2010;Y;;;;;text;;;text;;500;;;17;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;78,308;;Реализация ТМЦ;;
181;Тройник наружный 160х110х45;2011;Y;;;;;text;;;text;;500;;;52;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;69,268;;Реализация ТМЦ;;
182;Тройник 57х3,5 стальной ГОСТ 17376-01;2012;Y;;;;;text;;;text;;500;;;52;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;79,66;;Реализация ТМЦ;;
183;Комплект подключения к AHU KAH-01B;2013;Y;;;;;text;;;text;;500;;;10;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;4462,536;;Реализация ТМЦ;;
184;Раковина ARKITEKT 4047B003-0001 (белый);2014;Y;;;;;text;;;text;;500;;;17;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;628,81;;Реализация ТМЦ;;
185;Сифон ВМ1003 АНИ Юнг 1.1/4*32;2015;Y;;;;;text;;;text;;500;;;17;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;63,896;;Реализация ТМЦ;;
186;Отвод Ду377*8 ст20 ГОСТ 17375;2016;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2699,662;;Реализация ТМЦ;;
187;Отвод крутоизогнутый ДУ-108-3,5-4;2017;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;101;;Реализация ТМЦ;;
188;Тройник стальной 108*4;2018;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;159,134;;Реализация ТМЦ;;
189;Труба 273*6 ГОСТ 10705-80;2019;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;цена договорная;;Реализация ТМЦ;;
190;Труба 377*6;2020;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;цена договорная;;Реализация ТМЦ;;
191;Труба 377*8 ГОСТ 10705 ст09Г2С;2021;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;цена договорная;;Реализация ТМЦ;;
192;Труба гофрированная DN17мм ПВ-0 Dвн=16,8мм Dнар=21,2мм;2022;Y;;;;;text;;;text;;500;;;52;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;28,344;;Реализация ТМЦ;;
193;Трубы стальные оцинкованные 80 *4,0 6000;2023;Y;;;;;text;;;text;;500;;;36;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;цена договорная;;Реализация ТМЦ;;
194;Комплектное устройство управления Я5115-2974-29УХЛ4 380В, цепи управления 220В;2024;Y;;;;;text;;;text;;500;;;22;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1607,84;;Реализация ТМЦ;;
195;Комплектное устройство управления Я5135-2474-28УХЛ4 380В, цепи управления 220В;2025;Y;;;;;text;;;text;;500;;;22;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2219,708;;Реализация ТМЦ;;
196;РУСМ 5114-3174;2026;Y;;;;;text;;;text;;500;;;52;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1125,424;;Реализация ТМЦ;;
197;Светильник ARS/S 418 4х18Вт IP20 (15641810);2027;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;420;;Реализация ТМЦ;;
198;Тепловая завеса Антарес Универсал ПРО 1202А без нагрева;2028;Y;;;;;text;;;text;;500;;;60;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/bytovaya_tehnika/teplovaya_zavesa_antares_universal_pro_1202a_bez_na_3396258002;11197,296;;Реализация ТМЦ;;
199;Шкаф распределительный 380В, IP54, с выключателями АВВ: 1SDA070334R1, S803, S203;2029;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;19120;;Реализация ТМЦ;;
200;Шкаф распределительный ПР8503-1161-54 УХЛ2(13/1582.4)(13/1582.4);2030;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;6349,04;;Реализация ТМЦ;;
201;Шкаф распределительный ЩРО 8505-2614-Н УХЛЗ.1 (1);2031;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;3400;;Реализация ТМЦ;;
202;Шкаф управления навесной IP54 АК-1 ч.088-ЭМ4.6 (КУ1);2032;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;2761,56;;Реализация ТМЦ;;
203;ЩРО 8505-2409-Н УХЛ3 щит распределительный;2033;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;1831,68;;Реализация ТМЦ;;
204;ЩРО 8505-4532;2034;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;2944,912;;Реализация ТМЦ;;
205;ЩРО8505-4722;2035;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;9763,476;;Реализация ТМЦ;;
206;Ящик протяжной, IP54 У654У2;2036;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;304,556;;Реализация ТМЦ;;
207;Ящик управления РУСМ 5115-2674;2037;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;2623,788;;Реализация ТМЦ;;
208;Выключатель автоматический 3П 200А 400В 18 КА;2038;Y;;;;;text;;;text;;500;;;31;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/schit_raspredelitelnyy_3940367592;4365,08;;Реализация ТМЦ;;
209;Изовер;2039;Y;;;;;text;;;text;;500;;;29;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;548,31;;Реализация ТМЦ;;
210;Источник бесперебойного питания/ИБП Скат-1200;2040;Y;;;;;text;;;text;;500;;;22;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2303,64;;Реализация ТМЦ;;
211;Кабельный органайзер NMC-OK600-2;2041;Y;;;;;text;;;text;;500;;;43;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;335,0208;;Реализация ТМЦ;;
212;Плита для цоколя 300*150*20;2042;Y;;;;;text;;;text;;500;;;29;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/plitka_keramogranit_3908386257;1237,38;;Реализация ТМЦ;;
213;Плита для цоколя 300*300*20;2043;Y;;;;;text;;;text;;500;;;29;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/plitka_keramogranit_3908386257;1213,39;;Реализация ТМЦ;;
214;"Плитка тротуарная ""Класико 6""";2044;Y;;;;;text;;;text;;500;;;29;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/plitka_keramogranit_3908386257;632,96;;Реализация ТМЦ;;
215;Площадка 300*600*30мм;2045;Y;;;;;text;;;text;;500;;;29;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/remont_i_stroitelstvo/plitka_keramogranit_3908386257;1950,4;;Реализация ТМЦ;;
216;Прожектор 2700К СТ 1100000110;2046;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;5332,07;;Реализация ТМЦ;;
217;Прожектор LED12 3000К;2047;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;2680,93;;Реализация ТМЦ;;
218;Прожектор LED24 3000К;2048;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;3723,52;;Реализация ТМЦ;;
219;Прожектор светодиодный ДО-50Вт 6500К 3600Лм;2049;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;292,45;;Реализация ТМЦ;;
220;Светильник BARRO 10 CT 1558000010;2050;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;3586,88;;Реализация ТМЦ;;
221;Светильник BARRO 7P CT 1558000040;2051;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;2869,5;;Реализация ТМЦ;;
222;Светильник LED 1200 4000К;2052;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;1640,38;;Реализация ТМЦ;;
223;Светильник LED 4000К;2053;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;1218,37;;Реализация ТМЦ;;
224;Светильник LED 5000К;2054;Y;;;;;text;;;text;;500;;;16;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;https://www.avito.ru/novokuznetsk/mebel_i_interer/svetilnik_prozhektor_3907765293;2533,44;;Реализация ТМЦ;;
225;Сигнал звуковой;2055;Y;;;;;text;;;text;;500;;;24;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2431,74;;Реализация ТМЦ;;
226;Труба гофрированная ПВХ 16мм с протяжкой;2056;Y;;;;;text;;;text;;500;;;18;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2,08;;Реализация ТМЦ;;
227;4 соединителя для кабеля А9ХРСМ04;2057;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;473,0423958;;Реализация ТМЦ;;
228;Индикатор NR7HP01;2058;Y;;;;;text;;;text;;500;;;50;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1846,854167;;Реализация ТМЦ;;
229;Регулятор скорости вентилятора RTRD2 (3-, 2А);2059;Y;;;;;text;;;text;;500;;;50;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;17658,20833;;Реализация ТМЦ;;
230;Табло световое ТС-2-8 красное св.;2060;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2977,66425;;Реализация ТМЦ;;
231;"Оповещатель световой пожарный Блик-С-24 (""ВЫХОД"", 24В)";2061;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;187,4033333;;Реализация ТМЦ;;
232;Амперметр EC72 /5A;2062;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;526,185;;Реализация ТМЦ;;
233;Амперметр А72 600А/5А-1,5;2063;Y;;;;;text;;;text;;500;;;46;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;358,2913889;;Реализация ТМЦ;;
234;"Манометр радиальный Dn50мм 1/4""
(шкала до 1,0 Мпа), SIM-0010-501008";2064;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;233,75;;Реализация ТМЦ;;
235;Блок зажимов БЗ24-4п25-10;2065;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;56,5895;;Реализация ТМЦ;;
236;Блок клапанный 1100-БКН-1-08;2066;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1536,3315;;Реализация ТМЦ;;
237;Бобышка 1130 М20х1,5-сталь20;2067;Y;;;;;text;;;text;;500;;;50;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;132;;Реализация ТМЦ;;
238;Бобышка Эмис-Векта 1330-М20х1,5-сталь20;2068;Y;;;;;text;;;text;;500;;;50;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;145,2;;Реализация ТМЦ;;
239;Бобышка М27*2 50мм;2069;Y;;;;;text;;;text;;500;;;50;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;56,83333333;;Реализация ТМЦ;;
240;Втулка В 28;2070;Y;;;;;text;;;text;;500;;;58;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1,652206111;;Реализация ТМЦ;;
241;Втулка В 54;2071;Y;;;;;text;;;text;;500;;;58;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;3,617777778;;Реализация ТМЦ;;
242;Заглушка ПП/РР 110;2072;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;15,01041667;;Реализация ТМЦ;;
243;"Муфта комбинированная для шланга РР 66*2"" М";2073;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;148,9583333;;Реализация ТМЦ;;
244;Тройник РР 110/110 87,5 гр.;2074;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;61,62444444;;Реализация ТМЦ;;
245;Тройник РР 50/50/87,5;2075;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;22,11458333;;Реализация ТМЦ;;
246;Тройник ПП 63мм;2076;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;64,31944444;;Реализация ТМЦ;;
247;Тройник ПП косой 45гр.Дн110-110-50;2077;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;35,75;;Реализация ТМЦ;;
248;Тройник ПП 110/50/87гр;2078;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;36,19611111;;Реализация ТМЦ;;
249;Труба с раструбом PP 110 750мм;2079;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;36,56285417;;Реализация ТМЦ;;
250;Труба с раструбом PP 110/1000;2080;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;143,7963542;;Реализация ТМЦ;;
251;Труба с раструбом PP 50 250мм;2081;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;29,63888889;;Реализация ТМЦ;;
252;Труба PP PN20 63мм;2082;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;219,1169444;;Реализация ТМЦ;;
253;Труба PPRC Ду20 PN20;2083;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;22,31166667;;Реализация ТМЦ;;
254;Труба ПЭ100 SDR 17- 63*3,8 питьевая;2084;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;68,2275;;Реализация ТМЦ;;
255;Труба гофрированная ПВХ 50мм с протяжкой;2085;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;30,54791667;;Реализация ТМЦ;;
256;Труба гофрированная ПЛЛ 32мм с протяжкой;2086;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;86,845;;Реализация ТМЦ;;
257;Датчик ДТКБ-46 температуры;2087;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;469,87875;;Реализация ТМЦ;;
258;Датчик ИД64И;2088;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2708,75;;Реализация ТМЦ;;
259;Датчик-реле температуры ДТКБ-44;2089;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;410,4375;;Реализация ТМЦ;;
260;Датчик-реле температуры ДТКБ-49;2090;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;410,4375;;Реализация ТМЦ;;
261;Датчик-реле температуры ДТКБ-51;2091;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;398,9027778;;Реализация ТМЦ;;
262;Термометр для помещений JUMO heatTHERM 603070/0001;2092;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1901,6965;;Реализация ТМЦ;;
263;Термометр БТ-51-211 L=64 160град, G1/2;2093;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;589,4166667;;Реализация ТМЦ;;
264;Термопреобразователь сопротивления ТС-1088 -/1/ -/ Pt100/ -50/...+200/80/10/ В/АГ-10/С/ №3/ ГП;2094;Y;;;;;text;;;text;;500;;;21;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;926,75;;Реализация ТМЦ;;
265;Термопреобразователь сопротивления ТС-1088Л -/1/ -/ Pt100/ -50/...+200/80/10/ В/СП-1/С/№3/ ГП;2095;Y;;;;;text;;;text;;500;;;21;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;888,25;;Реализация ТМЦ;;
266;Держатель для труб d20мм;2096;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2,147291667;;Реализация ТМЦ;;
267;Заглушка/Колпачок пластиковый FEC 41 B для консолей и монтажных шин, арт. 77355 Fischer;2097;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;28,215;;Реализация ТМЦ;;
268;Колпачок изолирующий для разъема RJ-45;2098;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1,819583333;;Реализация ТМЦ;;
269;Кабельный канал CD 60х60 3240193;2099;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;848,7875;;Реализация ТМЦ;;
270;Кабель-канал 80х60;2100;Y;;;;;text;;;text;;500;;;1;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;217,0208333;;Реализация ТМЦ;;
271;Пласт.ввод.кабел.панель R1581.000 5шт.;2101;Y;;;;;text;;;text;;500;;;20;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;2245,595;;Реализация ТМЦ;;
272;Сплиттер ADSL D-Link DSL-30CF/RS ADSL;2102;Y;;;;;text;;;text;;500;;;20;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;148,0416667;;Реализация ТМЦ;;
273;Кольцо опорное КО-6 (0,02 м3);2103;Y;;;;;text;;;text;;500;;;11;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;258,1944444;;Реализация ТМЦ;;
274;Кольцо стеновое КЦ 7.9 (0.15 м3);2104;Y;;;;;text;;;text;;500;;;11;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1048,591042;;Реализация ТМЦ;;
275;КЦД-15 Дно колодца;2105;Y;;;;;text;;;text;;500;;;21;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1214,583333;;Реализация ТМЦ;;
276;КЦП 1-15-2, Крышка колодца;2106;Y;;;;;text;;;text;;500;;;21;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1960,21375;;Реализация ТМЦ;;
277;Плита перекрытия КЦП 3-10;2107;Y;;;;;text;;;text;;500;;;21;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;1445,277778;;Реализация ТМЦ;;
278;Кольцо уплотнительное;2108;Y;;;;;text;;;text;;500;;;50;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;343,6630313;;Реализация ТМЦ;;
279;Кольцо уплотнительное Тайтон Ду 100;2109;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;95,18055556;;Реализация ТМЦ;;
280;Кольцо уплотнительное Тайтон Ду 150;2110;Y;;;;;text;;;text;;500;;;44;;;;;;;"г.Новокузнецк, АО ""Регионстрой""";;;112,75;;Реализация ТМЦ;;
